 
                                                                                                                                                                                                                                                                
 
                                                          exercise_    index_                   last_                            best_              strike_
 optionid          issuer              date    cp_flag      style       flag       exdate        date     secid    best_bid      offer    volume     price
135700163    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       85.60      86.70         2    3265000
134766930    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       87.20      88.20       192    3270000
134175489    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       88.70      89.80        81    3275000
134766931    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       90.30      91.40         5    3280000
135700164    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       92.00      93.00        11    3285000
134766932    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       93.60      94.70         4    3290000
135700165    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       95.30      96.40         2    3295000
134175490    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       97.00      98.10        40    3300000
135700166    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105       98.80      99.90         4    3305000
134766933    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105      100.60     101.70         9    3310000
135700167    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105      102.40     103.50        11    3315000
134766934    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105      104.20     105.40       102    3320000
134175491    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105      106.10     107.30        16    3325000
134766935    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105      108.10     109.20        14    3330000
135700168    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105      110.00     111.20         0    3335000
134766936    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105      112.00     113.20         5    3340000
135700169    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105      114.00     115.20         3    3345000
134175492    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105      116.10     117.30        50    3350000
135700170    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105      118.20     119.40         1    3355000
134766937    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105      120.40     121.50        22    3360000
135700171    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105      122.60     123.70         3    3365000
134766938    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105      124.80     126.00        26    3370000
134175493    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105      127.10     128.30        57    3375000
134766939    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105      129.40     130.60         2    3380000
135700172    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105      131.70     133.00         2    3385000
134766940    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105      134.10     135.40         1    3390000
135700173    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105      136.60     137.90         1    3395000
134175494    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105      139.10     140.40         4    3400000
135700174    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200903    108105      141.60     142.90         0    3405000
134901328    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200908    108105      144.20     145.50         3    3410000
135700175    CBOE S&P 500 INDEX    20200908       P           E          1       20201016    20200904    108105      146.90     148.20         0    3415000
